PID,WEIGHT,VPSU,VSTRAT,SURVEYDATE,DURATION,AGE,RACETHNICITY,EDUC,EMPLOY,GENDER,HH01,HH25,HH612,HH1317,HH18OV,HHSIZE,INCOME,MARITAL,METRO,STATE,REGION9,Q1,Q2,Q3,Q3_rc,Q4,Q4_rc,Q5,Q6,Q7,Q8_1,Q8_2,Q9,Q10,Q11,Q12,Q13,Q14,Q15_1,Q15_2,Q16,Q17,Q20_1,Q20_1_rc,Q20_2,Q20_2_rc,Q21,Q21_rc
1005462,0.374769434,1,6,10/19/2019,4,27,1,13,1,2,0,0,0,0,6,6,14,5,1,WI,3,2,1,89,22:00:00,27,6:30:00,3,2,120,6,17,1,1,60,2,45,2,12,0,4,3,5,5,8,8,220,220
1005467,1.425975226,2,44,10/19/2019,5,60,1,13,2,1,0,0,0,0,2,2,18,1,1,NJ,2,2,3,93,23:00:00,29,7:00:00,1,2,10,6,50,1,4,30,0,,0,6,0,4,2,6,6,0,0,230,230
1005467,1.26870059,2,44,10/19/2019,5,60,1,13,2,1,0,0,0,0,2,2,18,1,1,NJ,2,2,3,93,23:00:00,29,7:00:00,1,2,10,6,50,1,4,30,0,,0,6,0,4,2,6,6,0,0,230,230
1005474,1.632473561,1,3,10/19/2019,8,29,2,12,1,2,0,0,0,0,2,2,13,1,1,FL,5,4,1,86,21:15:00,33,8:00:00,2,1,60,10,98,1,0,,0,,0,5,98,6,4,5,5,8,8,375,375
1005474,1.730965649,1,3,10/19/2019,8,29,2,12,1,2,0,0,0,0,2,2,13,1,1,FL,5,4,1,86,21:15:00,33,8:00:00,2,1,60,10,98,1,0,,0,,0,5,98,6,4,5,5,8,8,375,375
1005476,0.635995236,1,20,10/19/2019,4,29,4,12,1,1,0,0,0,0,7,6,18,1,1,CA,9,3,1,9,2:00:00,33,8:00:00,1,3,30,5,30,2,3,60,1,45,1,12,98,3,6,5,5,9,9,220,220
1005480,0.750371906,2,54,10/19/2019,4,44,1,10,1,1,0,0,0,0,1,2,9,3,1,CA,9,2,1,8,1:45:00,39,9:30:00,1,2,10,7,30,2,3,60,2,60,1,13,98,6,6,5,5,5,5,168,168
1005481,3.180577857,2,50,10/19/2019,6,21,2,9,1,2,0,0,0,0,1,4,1,5,0,MS,6,2,2,89,22:00:00,43,10:30:00,1,0,0,12,35,2,0,,0,,0,0,0,6,4,5,5,3,3,140,140
1005484,0.52555386,1,27,10/19/2019,8,35,1,13,1,2,0,0,1,0,1,2,10,3,1,MN,4,2,1,11,2:30:00,41,10:00:00,3,3,20,5,98,2,5,60,3,70,5,5,98,2,1,98,5,98,3,998,140
1005484,0.263890605,1,27,10/19/2019,8,35,1,13,1,2,0,0,1,0,1,2,10,3,1,MN,4,2,1,11,2:30:00,41,10:00:00,3,3,20,5,98,2,5,60,3,70,5,5,98,2,1,98,5,98,3,998,140
1005487,0.474628223,2,12,10/19/2019,9,55,1,12,1,1,0,0,0,0,1,1,10,5,1,NY,2,3,3,90,22:15:00,35,8:30:00,2,2,20,9,30,2,2,15,1,30,1,11,98,3,3,5,5,11,11,205,205
1005493,1.191219169,2,25,10/19/2019,4,21,5,10,7,2,0,0,1,0,5,6,6,5,1,CA,9,2,3,14,3:15:00,40,9:45:00,2,0,0,6,30,2,3,120,2,90,2,2,0,6,4,5,5,5,5,110,110
1005493,0.812135938,2,25,10/19/2019,4,21,5,10,7,2,0,0,1,0,5,6,6,5,1,CA,9,2,3,14,3:15:00,40,9:45:00,2,0,0,6,30,2,3,120,2,90,2,2,0,6,4,5,5,5,5,110,110
1005495,0.630465405,2,8,10/19/2019,11,44,1,11,1,1,0,0,2,1,4,6,18,6,1,OK,7,2,2,10,2:15:00,33,8:00:00,1,0,0,5,45,2,0,,0,,0,10,0,4,3,5,5,10,10,194,194
1005496,1.312729151,2,1,10/19/2019,4,55,1,9,1,1,0,0,0,0,5,5,14,1,1,PA,2,2,2,87,21:30:00,19,4:30:00,1,2,5,7,0,2,0,,0,,0,5,98,5,1,5,5,8,8,230,230
1005504,2.231910261,1,28,10/19/2019,5,50,1,9,1,2,0,0,0,0,1,4,14,1,1,OH,3,2,2,91,22:30:00,28,6:45:00,1,0,0,7,45,1,0,,0,,0,8,98,3,5,5,5,6,6,170,170
1005504,1.636134383,1,28,10/19/2019,5,50,1,9,1,2,0,0,0,0,1,4,14,1,1,OH,3,2,2,91,22:30:00,28,6:45:00,1,0,0,7,45,1,0,,0,,0,8,98,3,5,5,5,6,6,170,170
1005505,1.239304842,2,6,10/19/2019,11,49,2,9,1,2,0,0,0,0,2,2,9,6,1,TX,7,3,2,1,0:00:00,27,6:30:00,1,4,15,6,20,2,77,,,,2,5,30,3,6,5,5,4,4,146,146
1005506,0.455235719,1,2,10/19/2019,4,41,1,10,1,1,0,1,3,0,3,6,14,1,1,DE,5,2,2,13,3:00:00,43,10:30:00,1,0,0,7,30,1,1,60,1,60,0,6,98,3,2,5,5,11,11,260,260
1005506,0.851119699,1,2,10/19/2019,4,41,1,10,1,1,0,1,3,0,3,6,14,1,1,DE,5,2,2,13,3:00:00,43,10:30:00,1,0,0,7,30,1,1,60,1,60,0,6,98,3,2,5,5,11,11,260,260
1005516,3.518089289,2,18,10/19/2019,19,73,3,14,5,1,0,0,0,0,1,1,10,3,1,CA,9,4,3,89,22:00:00,27,6:30:00,3,5,90,7,0,2,5,60,0,,0,6,98,1,2,6,6,0,0,193,193
1005517,0.948442657,1,7,10/19/2019,6,66,4,11,5,2,0,0,0,0,1,1,3,2,1,AZ,8,4,2,77,19:00:00,18,4:15:00,2,2,4,7,20,3,3,120,2,25,2,5,45,4,1,5,5,1,1,150,150
1005522,0.340537149,1,3,10/19/2019,5,39,2,10,1,2,0,0,0,1,2,3,9,5,1,FL,5,3,1,4,0:45:00,23,5:30:00,1,1,10,4,30,3,5,45,5,30,2,3,30,4,3,5,5,4,4,165,165
1005522,0.656317766,1,3,10/19/2019,5,39,2,10,1,2,0,0,0,1,2,3,9,5,1,FL,5,3,1,4,0:45:00,23,5:30:00,1,1,10,4,30,3,5,45,5,30,2,3,30,4,3,5,5,4,4,165,165
1005538,0.643620381,2,14,10/19/2019,3,30,4,10,1,2,0,0,2,1,2,5,8,5,1,CA,9,1,2,1,0:00:00,35,8:30:00,1,98,998,98,98,1,4,30,4,30,3,6,98,2,3,98,5,98,4,998,165
1005539,2.1906372,1,7,10/19/2019,5,28,1,12,7,2,0,3,0,0,2,5,9,1,1,ID,8,3,1,91,22:30:00,32,7:45:00,1,2,5,8,10,1,3,15,0,,0,4,98,3,2,5,5,8,8,170,170
1005539,0.723868976,1,7,10/19/2019,5,28,1,12,7,2,0,3,0,0,2,5,9,1,1,ID,8,3,1,91,22:30:00,32,7:45:00,1,2,5,8,10,1,3,15,0,,0,4,98,3,2,5,5,8,8,170,170
1005540,2.63458429,1,11,10/19/2019,6,43,1,9,1,1,0,2,0,0,3,5,13,1,1,CT,1,2,3,95,23:30:00,27,6:30:00,1,1,1,6,30,2,3,9,5,60,5,1,2,2,2,5,5,7,7,217,217
1005540,3.519358905,1,11,10/19/2019,6,43,1,9,1,1,0,2,0,0,3,5,13,1,1,CT,1,2,3,95,23:30:00,27,6:30:00,1,1,1,6,30,2,3,9,5,60,5,1,2,2,2,5,5,7,7,217,217
1005541,0.317426287,2,9,10/19/2019,4,43,1,13,2,1,0,0,0,0,2,2,11,1,1,WI,3,1,1,90,22:15:00,28,6:45:00,1,1,3,8,3,2,2,30,5,45,4,7,0,1,3,6,6,1,1,160,160
1005541,0.3240176,2,9,10/19/2019,4,43,1,13,2,1,0,0,0,0,2,2,11,1,1,WI,3,1,1,90,22:15:00,28,6:45:00,1,1,3,8,3,2,2,30,5,45,4,7,0,1,3,6,6,1,1,160,160
1005548,0.223597508,1,10,10/19/2019,4,35,2,10,1,1,0,1,0,2,6,6,9,1,0,TN,6,3,1,88,21:45:00,28,6:45:00,2,3,120,2,0,3,6,280,6,280,3,3,98,3,2,5,5,6,6,220,220
1005552,0.237041666,1,7,10/19/2019,5,35,1,10,1,1,0,0,0,0,3,3,10,1,1,ID,8,2,2,43,22:30:00,37,9:00:00,1,2,5,8,30,2,2,40,1,40,0,3,98,5,1,5,5,10,10,155,155
1005552,0.175963819,1,7,10/19/2019,5,35,1,10,1,1,0,0,0,0,3,3,10,1,1,ID,8,2,2,43,22:30:00,37,9:00:00,1,2,5,8,30,2,2,40,1,40,0,3,98,5,1,5,5,10,10,155,155
1005560,1.365734251,1,51,10/19/2019,14,36,1,9,6,1,0,0,3,0,2,5,4,6,0,VA,5,4,2,9,2:00:00,32,7:45:00,1,2,3,5,42,2,1,30,0,,0,7,20,6,4,5,5,6,6,252,252
1005560,3.307191905,1,51,10/19/2019,14,36,1,9,6,1,0,0,3,0,2,5,4,6,0,VA,5,4,2,9,2:00:00,32,7:45:00,1,2,3,5,42,2,1,30,0,,0,7,20,6,4,5,5,6,6,252,252
1005567,1.151091033,2,8,10/19/2019,7,60,1,9,1,1,0,0,0,0,3,3,13,3,0,TX,7,4,3,93,23:00:00,27,6:30:00,2,2,20,6,30,2,2,15,0,,0,2,98,1,2,5,5,11,11,216,216
1005567,1.393686811,2,8,10/19/2019,7,60,1,9,1,1,0,0,0,0,3,3,13,3,0,TX,7,4,3,93,23:00:00,27,6:30:00,2,2,20,6,30,2,2,15,0,,0,2,98,1,2,5,5,11,11,216,216
1005569,0.418811299,2,42,10/19/2019,4,31,4,7,7,2,0,3,4,0,1,6,3,5,1,TX,7,3,1,7,1:30:00,36,8:45:00,2,5,30,7,40,3,4,20,3,15,4,18,10,6,5,4,4,12,12,167,167
1005569,0.330303692,2,42,10/19/2019,4,31,4,7,7,2,0,3,4,0,1,6,3,5,1,TX,7,3,1,7,1:30:00,36,8:45:00,2,5,30,7,40,3,4,20,3,15,4,18,10,6,5,4,4,12,12,167,167
1005571,0.735971327,2,21,10/19/2019,12,64,2,9,6,1,0,0,0,0,3,3,7,3,1,TX,7,4,2,93,23:00:00,23,5:30:00,1,1,5,5,20,2,5,50,0,,6,10,30,6,1,5,5,11,11,265,265
1005573,0.356212253,2,4,10/19/2019,6,41,2,11,4,2,0,0,0,0,3,3,4,1,1,GA,5,4,1,87,21:30:00,1,12:00:00,2,2,15,2,98,3,1,45,1,45,0,8,98,6,3,5,5,8,8,270,270
1005574,1.661483499,1,12,10/19/2019,10,49,4,13,1,2,0,0,0,0,1,1,13,5,1,NY,2,3,1,7,1:30:00,37,9:00:00,1,3,998,9,98,1,2,40,0,,0,10,98,4,3,5,5,3,3,234,234
1005580,0.880480807,1,9,10/19/2019,4,41,1,9,1,1,0,0,0,4,2,6,7,3,0,MO,4,2,1,46,23:15:00,27,6:30:00,2,3,60,6,0,2,4,60,4,60,4,4,0,3,3,6,6,0,0,175,175
1005580,1.049453499,1,9,10/19/2019,4,41,1,9,1,1,0,0,0,4,2,6,7,3,0,MO,4,2,1,46,23:15:00,27,6:30:00,2,3,60,6,0,2,4,60,4,60,4,4,0,3,3,6,6,0,0,175,175
1005585,0.244187616,2,9,10/19/2019,6,70,1,10,5,1,0,0,0,0,2,2,9,1,0,WI,3,3,2,90,22:15:00,23,5:30:00,2,3,60,6,15,3,6,60,3,40,3,5,98,7,1,5,5,11,11,210,210
1005585,0.372427997,2,9,10/19/2019,6,70,1,10,5,1,0,0,0,0,2,2,9,1,0,WI,3,3,2,90,22:15:00,23,5:30:00,2,3,60,6,15,3,6,60,3,40,3,5,98,7,1,5,5,11,11,210,210
1005594,0.982261071,1,16,10/19/2019,4,32,4,14,1,1,0,0,0,0,2,2,18,1,1,CO,8,1,1,94,23:15:00,29,7:00:00,1,0,0,7,45,2,3,50,1,30,3,12,98,2,1,6,6,1,1,178,178
1005594,0.914699149,1,16,10/19/2019,4,32,4,14,1,1,0,0,0,0,2,2,18,1,1,CO,8,1,1,94,23:15:00,29,7:00:00,1,0,0,7,45,2,3,50,1,30,3,12,98,2,1,6,6,1,1,178,178
1005601,0.549642532,1,31,10/19/2019,6,61,1,14,1,1,0,0,0,0,2,2,17,1,1,IN,3,2,3,85,21:00:00,25,6:00:00,1,5,60,8,0,3,6,15,1,30,4,5,0,3,3,6,6,1,1,200,200
1005601,0.488018185,1,31,10/19/2019,6,61,1,14,1,1,0,0,0,0,2,2,17,1,1,IN,3,2,3,85,21:00:00,25,6:00:00,1,5,60,8,0,3,6,15,1,30,4,5,0,3,3,6,6,1,1,200,200
1005614,0.516741681,2,2,10/19/2019,4,41,5,11,1,1,0,0,0,0,2,2,11,1,1,NC,5,3,2,45,23:00:00,27,6:30:00,1,0,0,7,30,3,0,,0,,0,2,30,4,2,5,5,9,9,178,178
1005614,0.860153236,2,2,10/19/2019,4,41,5,11,1,1,0,0,0,0,2,2,11,1,1,NC,5,3,2,45,23:00:00,27,6:30:00,1,0,0,7,30,3,0,,0,,0,2,30,4,2,5,5,9,9,178,178
1005616,0.893262332,2,6,10/19/2019,4,33,2,11,7,2,0,0,3,1,2,6,9,1,1,LA,7,2,2,5,1:00:00,31,7:30:00,1,0,5,7,50,2,5,30,5,30,5,8,0,3,7,5,5,3,3,180,180
1005620,0.177299034,1,42,10/19/2019,8,52,4,10,7,2,0,0,0,0,3,3,9,1,1,TX,7,2,1,3,0:30:00,33,8:00:00,1,1,10,7,20,1,0,,6,120,6,1,30,1,1,5,5,1,1,140,140
1005621,0.677947477,1,14,10/19/2019,5,31,1,12,2,1,0,0,0,0,1,1,10,5,1,CA,9,2,2,1,0:00:00,33,8:00:00,1,1,998,7,6,2,3,60,1,60,3,12,98,6,6,5,5,7,7,168,168
1005644,0.700059988,2,49,10/19/2019,4,23,2,10,1,2,0,0,0,0,1,2,4,5,1,ND,4,2,1,94,23:15:00,34,8:15:00,1,1,2,10,0,1,4,30,3,30,5,4,0,4,5,5,5,5,5,113,113
1005644,1.657696096,2,49,10/19/2019,4,23,2,10,1,2,0,0,0,0,1,2,4,5,1,ND,4,2,1,94,23:15:00,34,8:15:00,1,1,2,10,0,1,4,30,3,30,5,4,0,4,5,5,5,5,5,113,113
1005648,0.655780639,1,26,10/19/2019,4,33,4,10,1,1,0,2,1,3,2,6,11,6,1,AZ,8,2,2,89,22:00:00,23,5:30:00,1,2,5,7,25,2,5,60,3,60,3,8,98,2,2,6,6,2,2,200,200
1005648,1.268546748,1,26,10/19/2019,4,33,4,10,1,1,0,2,1,3,2,6,11,6,1,AZ,8,2,2,89,22:00:00,23,5:30:00,1,2,5,7,25,2,5,60,3,60,3,8,98,2,2,6,6,2,2,200,200
1005649,0.764075144,2,9,10/19/2019,7,64,1,9,5,1,0,0,0,0,2,2,12,1,0,MI,3,2,1,91,22:30:00,27,6:30:00,1,1,4,8,0,1,7,60,3,90,0,6,30,4,3,6,6,2,2,240,240
1005649,0.832950928,2,9,10/19/2019,7,64,1,9,5,1,0,0,0,0,2,2,12,1,0,MI,3,2,1,91,22:30:00,27,6:30:00,1,1,4,8,0,1,7,60,3,90,0,6,30,4,3,6,6,2,2,240,240
1005655,0.397114436,2,30,10/19/2019,4,31,1,10,1,1,0,0,0,0,1,1,6,5,1,NC,5,3,2,96,23:45:00,30,7:15:00,1,2,30,7,15,2,4,30,1,15,0,14,98,3,3,5,5,11,11,195,195
1005655,0.458020969,2,30,10/19/2019,4,31,1,10,1,1,0,0,0,0,1,1,6,5,1,NC,5,3,2,96,23:45:00,30,7:15:00,1,2,30,7,15,2,4,30,1,15,0,14,98,3,3,5,5,11,11,195,195
1005663,0.913138377,2,3,10/19/2019,2,27,2,9,1,2,0,0,0,0,1,1,4,5,1,FL,5,2,2,93,23:00:00,33,8:00:00,1,98,998,98,98,1,2,30,0,,0,98,98,2,3,5,5,3,3,210,210
1005679,0.480313335,1,11,10/19/2019,4,26,1,12,1,1,0,0,0,0,2,2,10,5,1,NJ,2,2,2,21,5:00:00,51,12:30:00,1,0,0,7,0,3,3,120,3,120,3,9,98,1,3,5,5,10,10,180,180
1005685,2.451577677,2,53,10/19/2019,4,50,6,13,1,1,0,0,0,0,1,3,17,1,1,CA,9,1,1,84,20:45:00,28,6:45:00,1,0,0,10,98,1,5,45,5,30,5,4,98,1,1,5,5,7,7,160,160
1005685,1.122619199,2,53,10/19/2019,4,50,6,13,1,1,0,0,0,0,1,3,17,1,1,CA,9,1,1,84,20:45:00,28,6:45:00,1,0,0,10,98,1,5,45,5,30,5,4,98,1,1,5,5,7,7,160,160
1005692,0.649127673,1,11,10/19/2019,12,53,1,12,1,1,0,0,0,2,2,4,16,1,1,CT,1,2,3,87,21:30:00,22,5:15:00,1,2,10,7,35,1,4,45,1,30,2,8,98,2,4,6,6,2,2,215,215
1005698,0.737689627,2,22,10/19/2019,5,64,4,13,6,1,0,0,0,0,2,2,10,1,1,GA,5,3,2,3,0:30:00,18,4:15:00,3,3,40,6,25,2,3,60,2,30,2,4,35,5,3,5,5,9,9,210,210
1005703,1.974250643,1,53,10/19/2019,9,30,1,12,7,2,0,0,0,0,1,5,10,1,0,ID,8,2,3,1,0:00:00,33,8:00:00,1,3,5,8,0,2,7,7,0,,7,4,30,3,4,5,5,3,3,156,156
1005703,0.79809896,1,53,10/19/2019,9,30,1,12,7,2,0,0,0,0,1,5,10,1,0,ID,8,2,3,1,0:00:00,33,8:00:00,1,3,5,8,0,2,7,7,0,,7,4,30,3,4,5,5,3,3,156,156
1005711,0.687935406,1,19,10/19/2019,10,29,4,10,1,1,0,1,0,0,4,6,10,5,1,TX,7,4,3,5,1:00:00,29,7:00:00,3,1,2,5,0,3,5,5,2,60,0,4,0,2,1,5,5,7,7,185,185
1005711,1.223904973,1,19,10/19/2019,10,29,4,10,1,1,0,1,0,0,4,6,10,5,1,TX,7,4,3,5,1:00:00,29,7:00:00,3,1,2,5,0,3,5,5,2,60,0,4,0,2,1,5,5,7,7,185,185
1005724,0.453593053,1,25,10/19/2019,7,60,1,10,4,1,0,0,0,0,4,4,13,4,1,LA,7,2,3,89,22:00:00,18,4:15:00,1,1,10,6,5,1,7,20,1,10,7,2,0,3,4,6,6,3,3,205,205
1005728,0.53477001,1,50,10/19/2019,5,34,2,11,1,2,0,0,0,0,1,4,12,1,0,FL,5,3,2,91,22:30:00,14,3:15:00,3,1,2,4,45,3,2,30,0,,0,4,0,6,6,5,5,7,7,223,223
1005730,0.825363528,1,19,10/19/2019,5,59,1,13,4,1,0,0,0,0,2,2,18,1,1,TX,7,2,2,93,23:00:00,25,6:00:00,1,1,2,7,0,1,4,15,0,,2,8,0,4,3,6,6,0,0,210,210
1005730,0.951082022,1,19,10/19/2019,5,59,1,13,4,1,0,0,0,0,2,2,18,1,1,TX,7,2,2,93,23:00:00,25,6:00:00,1,1,2,7,0,1,4,15,0,,2,8,0,4,3,6,6,0,0,210,210
1005739,0.941861819,1,15,10/19/2019,3,43,4,13,1,2,0,0,0,1,1,2,11,5,1,IL,3,4,3,95,23:30:00,27,6:30:00,1,3,20,6,30,3,0,,0,,0,11,98,2,7,5,5,98,0,120,120
1005754,0.617136698,1,31,10/19/2019,5,41,1,12,2,1,0,0,0,0,2,2,18,1,1,OH,3,2,2,2,0:15:00,28,6:45:00,1,2,20,6,15,1,5,15,0,,0,14,0,3,2,6,6,3,3,160,160
1005759,1.03247169,2,50,10/19/2019,5,62,1,12,5,1,0,0,0,0,1,1,10,3,1,AL,6,3,3,9,2:00:00,29,7:00:00,1,0,0,5,98,2,3,30,0,,0,5,98,6,3,6,6,4,4,260,260
1005759,1.808957377,2,50,10/19/2019,5,62,1,12,5,1,0,0,0,0,1,1,10,3,1,AL,6,3,3,9,2:00:00,29,7:00:00,1,0,0,5,98,2,3,30,0,,0,5,98,6,3,6,6,4,4,260,260
1005760,0.617903614,1,3,10/19/2019,6,69,1,11,2,1,0,0,0,0,2,2,10,1,1,GA,5,2,1,1,0:00:00,31,7:30:00,2,1,20,7,10,1,7,25,0,,0,10,30,6,6,6,6,1,1,185,185
1005763,0.971541377,2,50,10/19/2019,4,55,1,12,1,1,0,0,0,0,1,3,13,1,1,OK,7,2,2,3,0:30:00,25,6:00:00,2,1,15,6,15,3,3,45,2,15,3,6,98,4,3,6,6,4,4,200,200
1005781,0.527976048,2,6,10/19/2019,13,37,4,11,1,2,0,0,0,2,3,6,1,5,1,TX,7,3,2,89,,98,,3,1,120,6,24,3,7,60,2,30,5,6,30,1,2,5,5,9,9,129,129
1005781,0.511990465,2,6,10/19/2019,13,37,4,11,1,2,0,0,0,2,3,6,1,5,1,TX,7,3,2,89,,98,,3,1,120,6,24,3,7,60,2,30,5,6,30,1,2,5,5,9,9,129,129
1005782,0.192966836,1,6,10/19/2019,5,35,1,11,1,1,0,2,2,0,2,6,13,1,0,WI,3,2,1,91,22:30:00,28,6:45:00,1,1,15,7,25,2,3,90,2,60,3,4,30,2,2,5,5,10,10,255,255
1005782,0.142968191,1,6,10/19/2019,5,35,1,11,1,1,0,2,2,0,2,6,13,1,0,WI,3,2,1,91,22:30:00,28,6:45:00,1,1,15,7,25,2,3,90,2,60,3,4,30,2,2,5,5,10,10,255,255
1005793,1.225688583,1,5,10/19/2019,7,57,1,4,6,1,0,0,0,0,2,2,7,1,0,MI,3,4,3,85,21:00:00,25,6:00:00,1,2,30,8,30,2,2,30,0,,0,4,0,5,7,6,6,0,0,330,330
1005804,1.512143884,1,2,10/19/2019,7,74,1,12,5,1,0,0,0,0,2,2,14,1,1,DE,5,4,1,1,0:00:00,26,6:15:00,1,2,35,5,30,2,3,30,0,,0,10,0,6,6,5,5,11,11,265,265
1005804,1.021664377,1,2,10/19/2019,7,74,1,12,5,1,0,0,0,0,2,2,14,1,1,DE,5,4,1,1,0:00:00,26,6:15:00,1,2,35,5,30,2,3,30,0,,0,10,0,6,6,5,5,11,11,265,265
1005807,0.246191521,2,30,10/19/2019,4,31,2,10,1,2,0,1,2,0,3,6,6,1,1,NC,5,3,1,81,20:00:00,29,7:00:00,1,3,20,9,98,2,5,60,5,60,5,5,98,6,3,5,5,98,11,125,125
1005807,0.489170432,2,30,10/19/2019,4,31,2,10,1,2,0,1,2,0,3,6,6,1,1,NC,5,3,1,81,20:00:00,29,7:00:00,1,3,20,9,98,2,5,60,5,60,5,5,98,6,3,5,5,98,11,125,125
1005812,0.750242428,1,20,10/19/2019,5,30,6,13,1,1,0,0,0,0,2,2,5,1,1,DE,5,2,1,89,22:00:00,23,5:30:00,1,0,0,7,30,1,6,40,0,,0,6,0,2,2,5,5,11,11,123,123
1005818,1.943371933,1,25,10/19/2019,4,33,1,13,1,2,0,0,0,0,1,1,14,5,1,OR,9,2,2,87,21:30:00,28,6:45:00,2,5,120,7,40,3,3,75,1,60,1,6,98,6,5,5,5,7,7,175,175
1005818,0.819513268,1,25,10/19/2019,4,33,1,13,1,2,0,0,0,0,1,1,14,5,1,OR,9,2,2,87,21:30:00,28,6:45:00,2,5,120,7,40,3,3,75,1,60,1,6,98,6,5,5,5,7,7,175,175
1005823,0.769220807,2,29,10/19/2019,8,51,4,10,1,2,0,0,3,1,1,5,5,3,1,FL,5,1,3,90,22:15:00,27,6:30:00,2,2,2,8,2,2,0,,0,,1,7,98,6,3,5,5,5,5,215,215
1005841,0.619896829,1,6,10/19/2019,3,47,1,9,1,1,0,0,2,0,4,6,10,6,1,SD,4,3,1,1,0:00:00,24,5:45:00,1,2,20,5,25,2,7,90,3,60,4,12,0,5,2,6,6,0,0,225,225
1005841,0.738860963,1,6,10/19/2019,3,47,1,9,1,1,0,0,2,0,4,6,10,6,1,SD,4,3,1,1,0:00:00,24,5:45:00,1,2,20,5,25,2,7,90,3,60,4,12,0,5,2,6,6,0,0,225,225
1005843,1.159363477,1,21,10/19/2019,5,43,2,9,1,2,0,0,0,1,3,5,4,5,1,TX,7,3,3,88,21:45:00,30,7:15:00,3,2,3,9,29,2,1,240,0,,0,3,98,3,3,5,5,8,8,183,183
1005843,1.627504899,1,21,10/19/2019,5,43,2,9,1,2,0,0,0,1,3,5,4,5,1,TX,7,3,3,88,21:45:00,30,7:15:00,3,2,3,9,29,2,1,240,0,,0,3,98,3,3,5,5,8,8,183,183
1005849,0.336259357,2,24,10/19/2019,6,39,1,12,1,1,0,0,0,0,2,2,11,1,1,MI,3,3,2,91,22:30:00,39,9:30:00,1,1,5,10,0,2,2,35,0,,0,4,98,5,3,5,5,9,9,195,195
1005849,0.17586772,2,24,10/19/2019,6,39,1,12,1,1,0,0,0,0,2,2,11,1,1,MI,3,3,2,91,22:30:00,39,9:30:00,1,1,5,10,0,2,2,35,0,,0,4,98,5,3,5,5,9,9,195,195
1005851,1.434987346,1,26,10/19/2019,3,38,4,13,1,2,0,1,1,0,4,6,14,1,1,UT,8,3,3,1,0:00:00,83,8:30:00,1,0,0,8,30,2,0,,0,,0,9,0,1,2,5,5,5,5,240,240
1005858,0.455510768,2,8,10/19/2019,15,32,6,14,1,1,0,0,0,0,4,4,10,5,1,OK,7,2,1,96,23:45:00,29,7:00:00,2,1,15,7,0,1,4,60,3,30,3,8,30,2,1,5,5,10,10,160,160
1005858,0.291476741,2,8,10/19/2019,15,32,6,14,1,1,0,0,0,0,4,4,10,5,1,OK,7,2,1,96,23:45:00,29,7:00:00,2,1,15,7,0,1,4,60,3,30,3,8,30,2,1,5,5,10,10,160,160
1005866,0.812315544,2,13,10/19/2019,8,38,1,12,2,1,0,0,0,0,1,1,6,5,1,CA,9,2,3,1,0:00:00,29,7:00:00,2,0,0,5,52,2,2,45,5,10,5,8,98,5,4,6,6,98,10,210,210
1005867,1.422005986,2,25,10/19/2019,6,48,4,10,1,2,0,0,0,1,2,3,15,1,1,CA,9,2,1,95,23:30:00,25,6:00:00,1,2,3,6,30,1,0,,5,60,5,8,98,3,7,5,5,8,8,143,143
1005873,0.381326933,1,2,10/19/2019,4,38,2,10,4,1,0,0,0,0,3,4,12,6,1,VA,5,2,1,1,0:00:00,25,6:00:00,1,2,30,5,98,2,2,45,3,45,3,4,50,4,4,6,6,98,8,205,205
1005876,6.211984727,2,50,10/19/2019,8,20,4,9,4,2,0,0,3,1,2,6,5,5,1,TX,7,1,3,7,1:30:00,33,8:00:00,2,0,0,5,10,3,0,,0,,5,8,30,2,6,5,5,1,1,114,114
1005877,2.824226514,1,25,10/19/2019,6,46,1,13,7,2,0,0,1,0,2,3,14,1,1,WA,9,4,1,85,21:00:00,25,6:00:00,1,1,12,8,9,1,1,15,0,,0,1,98,1,3,5,5,4,4,210,210
1005877,2.805563163,1,25,10/19/2019,6,46,1,13,7,2,0,0,1,0,2,3,14,1,1,WA,9,4,1,85,21:00:00,25,6:00:00,1,1,12,8,9,1,1,15,0,,0,1,98,1,3,5,5,4,4,210,210
1005892,0.477213423,2,9,10/19/2019,6,72,1,10,5,1,0,0,0,0,2,2,10,1,0,WI,3,3,3,89,22:00:00,29,7:00:00,1,2,20,8,30,2,5,60,1,20,0,10,0,6,3,5,5,11,11,210,210
1005892,0.674607564,2,9,10/19/2019,6,72,1,10,5,1,0,0,0,0,2,2,10,1,0,WI,3,3,3,89,22:00:00,29,7:00:00,1,2,20,8,30,2,5,60,1,20,0,10,0,6,3,5,5,11,11,210,210
1005899,0.340587901,2,8,10/19/2019,10,58,1,10,2,1,0,0,0,0,2,2,11,1,0,TX,7,3,3,1,0:00:00,27,6:30:00,1,3,10,6,20,2,1,30,1,30,0,2,98,2,3,5,5,7,7,170,170
1005899,0.566700434,2,8,10/19/2019,10,58,1,10,2,1,0,0,0,0,2,2,11,1,0,TX,7,3,3,1,0:00:00,27,6:30:00,1,3,10,6,20,2,1,30,1,30,0,2,98,2,3,5,5,7,7,170,170
1005905,1.203255447,1,11,10/19/2019,5,62,1,14,1,1,0,0,0,0,5,5,13,1,1,NJ,2,2,1,90,22:15:00,26,6:15:00,1,4,57,7,3,1,4,25,3,40,2,11,98,5,5,6,6,4,4,207,207
